Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
260960005000351,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,229,736,3.21,2.82,1418.94,2622228.86,1539.99,2659691.98,834.46,1373941.77,1143.27,1529664.04,NA
260960005000352,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,1,370,1183,3.2,2.9,404.87,200753.83,601.62,179859.27,282.83,151329.91,556.87,145340.35,NA
260960005000353,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,212,647,3.05,1.93,855.16,561449.19,915.63,545703.94,500.55,499182.83,791.24,559241.83,NA
260960005000354,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,204,664,3.25,1.73,1907.84,2702429.81,2016.58,2636837.2,1061.25,2084066.72,1644.27,2270824.21,NA
260960005000355,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,124,380,3.06,2.22,1445.6,2160714.86,1572.4,2150772.69,807.46,1322305.46,1237.11,1495180,NA
260960005000356,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,130,444,3.42,2.57,432.85,186422.77,557.13,170551.57,349.84,170633.87,587.35,146868.57,NA
260960005000357,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,126,402,3.19,2.09,2084.27,6154904.52,2206.87,6247161.18,1205.99,3414468.01,1701.13,3976322.74,NA
260960005000358,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,122,418,3.43,2.48,652.69,289246.65,692.42,279257.14,354.33,202724.66,597.21,196606.15,NA
260960005000359,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,0,196,607,3.1,1.86,637.42,368891.93,811.27,328201.83,429.93,294989.57,739.03,278588.18,NA
260960005000360,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600006,Bultrins,1,0,188,660,3.51,3.02,661.48,1172954,1120.34,1475263.97,484.74,714131.43,1016.23,957888.83,NA
260960005000361,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600007,Alto da Nação,1,1,175,642,3.67,4.45,499.58,437642.52,620.05,468698.2,292.84,238726.01,549.33,307166.71,NA
260960005000362,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600009,Guadalupe,1,0,221,762,3.45,3.27,579.47,301997.51,656.73,291468.84,388.26,207313.48,553.39,204099.11,NA
260960005000363,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600009,Guadalupe,1,1,210,717,3.41,3.27,517.86,154697.62,614.41,124045.62,349.88,168264.36,589.99,142003.11,NA
260960005000364,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600019,Vila Popular,1,0,264,854,3.23,2.39,1027.2,1619747.15,1134.64,1667461.85,630.89,1035629.65,957.92,1259654.18,NA
260960005000365,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600021,Jardim Brasil,1,0,205,561,2.74,1.66,1032.49,651199.17,1058.3,640106.64,598.41,516034.14,940.64,489150.87,NA
260960005000366,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600021,Jardim Brasil,1,0,351,1198,3.41,2.51,475.68,223083.12,698.59,171686.97,357.66,195113.64,696.64,143791.95,NA
260960005000367,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,249,869,3.49,3.14,417.49,245443.22,622.49,238311.18,240.06,143969.7,552.21,158851.83,NA
260960005000368,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,201,685,3.41,2.2,2283.87,3649227.11,2390.93,3563875.96,1264.54,2588173.73,1860.85,2699285.95,NA
260960005000369,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,258,794,3.08,1.75,2433.61,4812972.85,2462.24,4799045.62,1430.82,3677784.51,2016.81,4002827.36,NA
260960005000370,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600008,Monte,1,0,231,767,3.32,2.2,1384.4,4912784.78,1631.61,5389140.81,839.07,2334885.2,1364.49,3081817.63,NA
260960005000371,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600008,Monte,1,1,313,1080,3.45,2.95,390.65,88650.26,452.86,74541.78,238.3,99174.51,463.9,88382.11,NA
260960005000372,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,349,885,2.54,1.07,1242.45,1851008.14,1543.11,1834925.02,1025.82,1575040.65,1421.95,1620060.23,NA
260960005000373,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,215,692,3.22,2.62,1384.89,2134908.39,1672.76,2096927.81,818.78,1474007.41,1345.13,1714200.44,NA
260960005000374,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,290,1027,3.54,3.05,528.36,301909.59,677.99,285891.7,299.18,186821.6,591.46,196487.83,NA
260960005000375,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,100,316,3.16,1.77,2478.97,9460977.2,2817.01,9802727.62,1624.79,7828866.43,2343.29,9616210.45,NA
260960005000376,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,165,511,3.1,3.28,772.7,1187477.48,965.88,1298604.35,536.94,674751.27,854.57,802917.98,NA
260960005000377,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,226,806,3.57,3.24,736.9,716064.77,793.05,726144.46,450.47,479915.4,699.72,571255.11,NA
260960005000378,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,121,401,3.31,2.9,460.85,232739.63,586.98,222292.51,315.05,195065.28,579.1,205704.4,NA
260960005000379,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,224,741,3.31,3,750.53,564861.96,796.77,562810.84,448.95,343942.49,683.37,363386.28,NA
260960005000380,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,233,816,3.5,3.24,426.37,122633.94,482.26,111703.85,248.06,96987.31,455.45,83581.22,NA
260960005000381,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,62,204,3.29,2.18,321.81,119165.77,539.24,81411.47,202.05,101500.2,508.1,99711.8,NA
260960005000382,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,0,233,812,3.48,2.89,555.52,224846.72,607.69,214211.16,319.02,174624.08,520.1,180123.06,NA
260960005000383,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,0,453,1543,3.41,3.25,635.11,305718.69,694.94,292909.92,376.85,224424.53,595.02,224534.82,NA
260960005000384,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,0,228,771,3.38,2.8,565.99,230429.12,658.4,207090.72,377.68,605274.41,619.66,843727.72,NA
260960005000385,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,0,198,652,3.29,4.01,543.12,117401.81,611.01,90442.98,321.95,119951.3,560.91,74808.81,NA
260960005000386,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,1,246,797,3.24,2.47,365.66,196422.97,656.58,161428.72,300.81,139974.94,605.03,97352.2,NA
260960005000387,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,1,243,779,3.21,2.84,408.44,88878.15,516.93,56233.38,263.68,84517.08,432.47,65574.14,NA
260960005000388,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,179,599,3.35,3.06,783.75,834258.92,1039.2,840754.36,498.1,513492.65,885.51,570011.37,NA
260960005000389,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,1,198,720,3.64,3.09,442.21,343309.49,603.85,371384.94,280.15,192975.69,546.79,230969.99,NA
260960005000390,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,1,207,701,3.39,2.13,558.53,214190.05,624.95,198065.62,331.52,153885.49,513.72,144837.23,NA
260960005000391,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,196,647,3.3,2.33,700.55,249286.39,742.2,233105.7,443.7,253372.08,680.66,227325.72,NA
260960005000392,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,267,934,3.5,2.8,263.64,98252.28,563.14,40745.3,188.95,78971.56,534.7,38457.25,NA
260960005000393,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,0,185,617,3.34,2.42,565.4,389036.68,716.43,384724.16,312.73,230702.37,654.44,259264.41,NA
260960005000394,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,1,274,1014,3.7,3.34,488.95,205896.47,606.2,184093.25,283.54,138480.04,555.73,120111.45,NA
260960005000395,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,1,211,754,3.57,3.22,424.41,129328.34,536.23,103285.98,259.12,151394.71,506.42,170711.3,NA
260960005000396,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,0,404,1327,3.28,2.88,572.43,544400.22,678.18,573341.58,321.42,285331.65,593.61,365516.88,NA
260960005000397,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,222,712,3.21,1.54,1302.21,1808700.38,1700.54,1683852.2,919.39,1589565.65,1498.96,1723184.06,NA
260960005000398,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,244,692,2.84,1.96,4212.28,23252150.04,4355.07,23419210.15,2319.24,13170366.62,3159.91,15292376.29,NA
260960005000399,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,192,553,2.88,3.47,578.08,259546.4,656.76,243102.21,376.17,241498.1,623.07,246185.49,NA
260960005000400,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,201,703,3.5,3.17,629.65,1282588.86,695.38,1371263.82,368.52,594970.68,610.4,838518.75,NA
260960005000401,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,121,421,3.48,3.08,611.97,212968.2,679.34,190438.74,353.71,183995.92,613.68,159569.98,NA
260960005000402,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600029,Alto do Sol Nascente,1,1,108,360,3.33,2.17,576.3,355565.28,669.25,350654.49,351.55,228552.87,626.14,235176.16,NA
260960005000403,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,1,299,1051,3.52,2.9,558.12,403674.47,649.33,410444.58,301.5,234669.41,572.53,290568.74,NA
260960005000404,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,1,265,868,3.28,3.44,763.14,2657475.15,867.95,2932662.64,445.32,1304649.23,688.81,1851420.71,NA
260960005000405,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,115,334,2.9,1.91,3051.05,8860022.75,3310.1,8753799.05,1661.16,5985558.34,2555.63,6927142.83,NA
260960005000406,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,125,296,2.37,2.25,5317.7,39708282.66,5633.16,40291783.5,3207.81,25473588.55,4152.16,29068505.29,NA
260960005000407,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,285,931,3.27,1.84,6516.99,34474358.56,6633.36,34317456.05,3260.19,21767740.24,4512.9,24482882.45,NA
260960005000408,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,170,519,3.05,2.99,2684.96,9895718.87,2835.05,10024178.52,1453.19,5493949.14,2189.04,6668854.86,NA
260960005000409,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600026,Águas Compridas,1,1,292,973,3.33,2.7,657.24,467612.01,708.17,467780.78,367.2,268989.72,602.59,299636.99,NA
260960005000410,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,180,647,3.59,2.83,767.55,578524.7,1008.46,516706.29,486.68,430661.38,935.56,407842.72,NA
260960005000411,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,160,528,3.3,1.92,1248.81,2047022.25,1378,2080997.11,675.14,1169023.65,1163.28,1447413.29,NA
260960005000412,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,1,129,470,3.64,3.47,811.74,2599424.76,951.95,2917839.65,378.51,984697.74,751.43,1678034.28,NA
260960005000413,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,268,820,3.06,1.79,715.88,265406.99,764.36,246245.78,400.51,220961.13,676.7,186354.39,NA
260960005000414,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600029,Alto do Sol Nascente,1,1,179,623,3.48,2.78,645.35,1773754.45,796.68,2071164.29,375.57,755742.13,679.28,1162047.67,NA
260960005000415,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600024,São Benedito,1,0,157,544,3.46,3.31,987.44,1564990.15,1115.31,1625471.4,653.23,1141562.2,1002.79,1402776.38,NA
260960005000416,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,108,324,3,2.13,1351.47,1958242.49,1459.59,1957082.67,740.38,1160067.7,1200.06,1329612.29,NA
260960005000417,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,119,413,3.47,2.83,935.24,1953925.56,1011.76,2037128.49,481.22,944354.76,771.86,1292095.97,NA
260960005000418,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,160,563,3.52,3.16,580.24,154967.72,631.56,136136.44,315.76,127579.22,505.86,108158.55,NA
260960005000419,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,46,152,3.3,3.06,646.48,343261.19,725.32,327556.12,367,274268.5,706.61,288304.85,NA
260960005000420,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,188,633,3.37,2.47,1159.08,1799318.96,1252.34,1827461.23,687.34,1137577.09,1073.11,1362714.01,NA
260960005000421,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,218,762,3.5,2.59,1177.52,1116105.22,1277.11,1083149.48,727.17,828750.05,1064,854302.74,NA
260960005000422,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,0,154,395,2.56,2.12,1783.66,3673281.91,1868.59,3689600.41,1103.07,2294179.28,1520.89,2528602.48,NA
260960005000423,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,210,713,3.4,2.87,1213.55,1476920.03,1355.56,1457141.82,629.77,886066.35,1060.92,1035648.3,NA
260960005000424,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,293,984,3.36,3.05,263.65,154392.33,431.55,180404.51,188.38,98993.92,447.68,119238.81,NA
260960005000425,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,144,538,3.74,2.52,971.55,595835.66,1051.9,560324.12,606.3,408182.24,918.17,331549.67,NA
260960005000426,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,4,9,2.25,1.58,190,59400,380,33800,303.75,124312.5,486,106830,NA
260960005000427,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,373,1239,3.32,2.73,426.8,153054.64,513.54,139572.38,257.37,118932.14,467.35,117828.97,NA
260960005000428,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,228,657,2.88,1.74,1666.36,3779506.08,1719.14,3808613.84,991.46,2346149.12,1445.22,2765236.02,NA
260960005000429,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,329,1075,3.27,2.17,683.6,409970.84,794.71,388228.55,382.19,293472.19,719.81,309731.37,NA
260960005000430,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,148,535,3.61,2.4,2234.87,6499315.7,2296.95,6537523.38,1119.74,3452730.39,1703.01,4260542.47,NA
260960005000431,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,241,888,3.68,3.79,937.23,3757698.67,1003.88,3958901.4,501.38,1662263.8,784.68,2380730.12,NA
260960005000432,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,197,695,3.53,4.12,196.03,83363.82,470.95,70647.13,188.53,76637.04,451.95,64608.01,NA
260960005000433,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,165,606,3.67,3.76,385.79,674032.55,636.56,955339.14,316.23,286031.33,566.54,370922.18,NA
260960005000434,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,188,661,3.52,2.46,467.96,144547.89,491.49,140227.29,277.89,132729.31,484.31,131345.79,NA
260960005000435,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,1,94,394,4.19,3.45,439.62,115111.34,590.34,64880.58,250,112545.67,575.7,71372.82,NA
260960005000436,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,1,27,117,4.33,4.69,634.33,497908.54,713.63,503808.42,329.55,230111.8,626.14,251940.49,NA
260960005000437,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,147,528,3.59,4.04,513.85,766872.77,645.61,879405.74,324.8,342635.06,592.36,466902.41,NA
260960005000438,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,124,459,3.7,2.94,455.05,140914.96,542.56,120337.28,264.37,192609.73,514.45,246446.22,NA
